Name	Group	SMARTS	Author	Article	Alert_ID	Reject	Accept
Phosphoric acids	SMARTS: 	[OX1]=[Pv5X4]([OH1])([O])[O]	CheckMol, 	List of functional groups recognized by checkmol	TA1282		['[OX1]=[Pv5X4]([OH1])([O])[O]']
Phosphoric acid esters	R = alkyl, aryl; Y, Z = any O, N, Hal residue	[OX1]=[Pv5X4]([OX2][#6])([!#6!$([SX2])])[!#6!$([SX2])]	CheckMol, 	List of functional groups recognized by checkmol	TA1283		['[OX1]=[Pv5X4]([OX2][#6])([!#6!$([SX2])])[!#6!$([SX2])]']
Phosphoric acid halides	X = F, Cl, Br, I; Y, Z = any O, N, Hal residue	[OX1]=[Pv5X4]([F,Cl,Br,I])([!#6!$([SX2])])[!#6!$([SX2])]	CheckMol, 	List of functional groups recognized by checkmol	TA1284		['[OX1]=[Pv5X4]([F,Cl,Br,I])([!#6!$([SX2])])[!#6!$([SX2])]']
Phosphoric acid amides	R1, R2 = H, alkyl, aryl; Y, Z = any O, N, Hal residue	[OX1]=[Pv5X4]([NX3])([!#6!$([SX2])])[!#6!$([SX2])]	CheckMol, 	List of functional groups recognized by checkmol	TA1285		['[OX1]=[Pv5X4]([NX3])([!#6!$([SX2])])[!#6!$([SX2])]']
Thiophosphoric acid derivatives	X, Y, Z = any O, N, Hal residue	[$([SX1]=[Pv5X4]([H,!#6])([H,!#6])[H,!#6]),$([OX1]=[Pv5X4]([SX2])([H,!#6])[H,!#6])]	CheckMol, 	List of functional groups recognized by checkmol	TA1286		['[$([SX1]=[Pv5X4]([H,!#6])([H,!#6])[H,!#6]),$([OX1]=[Pv5X4]([SX2])([H,!#6])[H,!#6])]']
Thiophosphoric acids	SMARTS: 	[$([SX1]=[Pv5X4]([OH1,SH1])([O,S])[O,S]),$([OX1]=[Pv5X4]([SH1])([O,S])[O,S])]	CheckMol, 	List of functional groups recognized by checkmol	TA1287		['[$([SX1]=[Pv5X4]([OH1,SH1])([O,S])[O,S]),$([OX1]=[Pv5X4]([SH1])([O,S])[O,S])]']
Thiophosphoric acid esters	R = alkyl, aryl; Y, Z = any O, N, Hal residue	[$([SX1]=[Pv5X4]([OX2,SX2][#6])([!#6])[!#6]),$([OX1]=[Pv5X4]([SX2][#6])([!#6])[!#6])]	CheckMol, 	List of functional groups recognized by checkmol	TA1288		['[$([SX1]=[Pv5X4]([OX2,SX2][#6])([!#6])[!#6]),$([OX1]=[Pv5X4]([SX2][#6])([!#6])[!#6])]']
Thiophosphoric acid halides	X = F, Cl, Br, I; Y, Z = any O, N, Hal residue	[$([SX1]=[Pv5X4]([F,Cl,Br,I])([!#6])[!#6]),$([OX1]=[Pv5X4]([F,Cl,Br,I])([SX2,SH1])[!#6])]	CheckMol, 	List of functional groups recognized by checkmol	TA1289		['[$([SX1]=[Pv5X4]([F,Cl,Br,I])([!#6])[!#6]),$([OX1]=[Pv5X4]([F,Cl,Br,I])([SX2,SH1])[!#6])]']
Thiophosphoric acid amides	R1, R2 = H, alkyl, aryl; Y, Z = any O, N, Hal residue	[$([SX1]=[Pv5X4]([NX3])([!#6])[!#6]),$([OX1]=[Pv5X4]([NX3])([SX2,SH1])[!#6])]	CheckMol, 	List of functional groups recognized by checkmol	TA1290		['[$([SX1]=[Pv5X4]([NX3])([!#6])[!#6]),$([OX1]=[Pv5X4]([NX3])([SX2,SH1])[!#6])]']
Phosphonic acid derivatives	R = alkyl, aryl; Y, Z = any O, N, Hal residue	[OX1]=[Pv5X4]([#6])([!#6])[!#6]	CheckMol, 	List of functional groups recognized by checkmol	TA1291		['[OX1]=[Pv5X4]([#6])([!#6])[!#6]']
Phosphonic acids	R = alkyl, aryl	[OX1]=[Pv5X4]([#6])([OH1])O	CheckMol, 	List of functional groups recognized by checkmol	TA1292		['[OX1]=[Pv5X4]([#6])([OH1])O']
Phosphonic acid esters	R1, R2 = alkyl, aryl; Y = any O, N, Hal residue	[OX1]=[Pv5X4]([#6])([OX2][#6])[!#6]	CheckMol, 	List of functional groups recognized by checkmol	TA1293		['[OX1]=[Pv5X4]([#6])([OX2][#6])[!#6]']
Phosphines	R1, R2, R3 = alkyl, aryl	[Pv3X3]([#6])([#6])[#6]	CheckMol, 	List of functional groups recognized by checkmol	TA1294		['[Pv3X3]([#6])([#6])[#6]']
Phosphinoxides	R1, R2, R3 = alkyl, aryl	[Pv5X4](=[OX1])([#6])([#6])[#6]	CheckMol, 	List of functional groups recognized by checkmol	TA1295		['[Pv5X4](=[OX1])([#6])([#6])[#6]']
Boronic acid derivatives	R = alkyl, aryl; Y, Z = any O, N, Hal residue	[Bv3X3]([#6])([!#6])[!#6]	CheckMol, 	List of functional groups recognized by checkmol	TA1296		['[Bv3X3]([#6])([!#6])[!#6]']
Boronic acids	R = alkyl, aryl	[BX3]([#6])([OH1,SH1])[O,S]	CheckMol, 	List of functional groups recognized by checkmol	TA1297		['[BX3]([#6])([OH1,SH1])[O,S]']
Boronic acid esters	R1, R2 = alkyl, aryl; Y = any O, N, Hal residue	[BX3]([#6])([OX2][#6])[H,!#6]	CheckMol, 	List of functional groups recognized by checkmol	TA1298		['[BX3]([#6])([OX2][#6])[H,!#6]']
Alkynes	R1, R2 = H, alkyl, aryl	[CX2]#[CX2]	CheckMol, 	List of functional groups recognized by checkmol	TA1300		['[CX2]#[CX2]']
Aromatic compounds	Any aromatic carbocyclic or heterocyclic structure	[a!R0]	CheckMol, 	List of functional groups recognized by checkmol	TA1301		['[a!R0]']
Arenes	Any compounds containing at least one benzen ring	c1ccccc1	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1302		['c1ccccc1']
Heterocyclic compounds	Any cyclic structure with at least one non-carbon atom incorporated	[*R]~[*R&!#6]~[*R]	CheckMol, 	List of functional groups recognized by checkmol	TA1303		['[*R]~[*R&!#6]~[*R]']
Aromatic heterocyclic compounds	Any aromatic cyclic structure with at least one non-carbon atom incorporated	[a!#6!R0]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1304		['[a!#6!R0]']
α-Hydroxyacids	R = H, alkyl, aryl	[OH1][CX3](=[OX1])[CX4]([OH1])[#1,#6]	CheckMol, 	List of functional groups recognized by checkmol	TA1306		['[OH1][CX3](=[OX1])[CX4]([OH1])[#1,#6]']
1,2-Diamines	R1, R2, R3, R4 = H , any carbon atom; R5, R6, R7, R8 = H, any carbon atom except Csp2 in amide and thioamide  groups	[NX3]([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])[CX4][CX4][NX3]([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1307		['[NX3]([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])[CX4][CX4][NX3]([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])']
1,2-Dithiols	R1, R2, R3, R4 = H , any carbon atom	[CX4]([SH1])([#1,#6])([#1,#6])[CX4]([SH1])([#1,#6])([#1,#6])	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1308		['[CX4]([SH1])([#1,#6])([#1,#6])[CX4]([SH1])([#1,#6])([#1,#6])']
1,2-Aminothiols	R1, R2, R3, R4 = H , any carbon atom; R5, R6 = H, any carbon atom except Csp2 in amide and thioamide  groups	[SH1][CX4][CX4][NX3]([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1309		['[SH1][CX4][CX4][NX3]([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])([#1,#6&!$([CX3]=[OX1,SX1,NX2,C])])']
α-Oxoacids	R = H, any carbon atom	[OH1][CX3](=[OX1])[CX3](=[OX1])[#1,#6]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1310		['[OH1][CX3](=[OX1])[CX3](=[OX1])[#1,#6]']
α, β-Unsaturated carboxylic acids	R1, R2, R3 = H, any carbon atom	[OH1][CX3](=[OX1])[CX3]=[CX3]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1311		['[OH1][CX3](=[OX1])[CX3]=[CX3]']
Dithiophenols	Any aromatic or heteroaromatic ring with two SH substituents in ortho-, meta- or para-positions to each other	[$(c([SH1])c([SH1])),$(c([SH1])[aR1]c([SH1])),$(c1([SH1])aac([SH1])aa1)]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1312		['[$(c([SH1])c([SH1])),$(c([SH1])[aR1]c([SH1])),$(c1([SH1])aac([SH1])aa1)]']
Aminophenols	Any aromatic or heteroaromatic ring with amino group in ortho-, meta- or para-positions to OH group; R1, R2 = H, any carbon atom	[$(c([OH1])c[NX3]([#1,#6])[#1,#6]),$(c([OH1])[aR1]c[NX3]([#1,#6])[#1,#6]),$(c1([OH1])aac([NX3]([#1,#6])[#1,#6])aa1)]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1313		['[$(c([OH1])c[NX3]([#1,#6])[#1,#6]),$(c([OH1])[aR1]c[NX3]([#1,#6])[#1,#6]),$(c1([OH1])aac([NX3]([#1,#6])[#1,#6])aa1)]']
Aminothiophenols	Any aromatic or heteroaromatic ring with amino group in ortho-, meta- or para-positions to SH group; R1, R2 = H, any carbon atom	[$(c([SH1])c[NX3]([#1,#6])[#1,#6]),$(c([SH1])[aR1]c[NX3]([#1,#6])[#1,#6]),$(c1([SH1])aac([NX3]([#1,#6])[#1,#6])aa1)]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1314		['[$(c([SH1])c[NX3]([#1,#6])[#1,#6]),$(c([SH1])[aR1]c[NX3]([#1,#6])[#1,#6]),$(c1([SH1])aac([NX3]([#1,#6])[#1,#6])aa1)]']
Aryl halides	R  = aryl	a[F,Cl,Br,I]	CheckMol, 	List of functional groups recognized by checkmol	TA1315		['a[F,Cl,Br,I]']
Alkyl halides	R = alkyl	[CX4][F,Cl,Br,I] AND NOT [$([CX4]([F,Cl,Br,I])[CX3]=[CX3]),$([CX4]([F,Cl,Br,I])[CX2]#[CX2]),$([CX4]([F,Cl,Br,I])a)]	CheckMol, 	List of functional groups recognized by checkmol	TA1316	['[$([CX4]([F,Cl,Br,I])[CX3]=[CX3]),$([CX4]([F,Cl,Br,I])[CX2]#[CX2]),$([CX4]([F,Cl,Br,I])a)]']	['[CX4][F,Cl,Br,I]']
Primary amines	R = alkyl, aryl	[NX3H2][c,CX4&!$([CX4]([NH2])[O,N,S,P])]	CheckMol, 	List of functional groups recognized by checkmol	TA1317		['[NX3H2][c,CX4&!$([CX4]([NH2])[O,N,S,P])]']
Secondary amines	R = alkyl, aryl	[NX3H1]([c,CX4&!$([CX4]([NX3H1])[O,S,N,P])])[c,CX4&!$([CX4]([NX3H1])[O,S,N,P])]	CheckMol, 	List of functional groups recognized by checkmol	TA1318		['[NX3H1]([c,CX4&!$([CX4]([NX3H1])[O,S,N,P])])[c,CX4&!$([CX4]([NX3H1])[O,S,N,P])]']
Tertiary amines	R = alkyl, aryl	[NX3]([c,CX4&!$([CX4]([NX3])[O,S,N,P])])([c,CX4&!$([CX4]([NX3])[O,S,N,P])])[c,CX4&!$([CX4]([NX3])[O,S,N,P])]	CheckMol, 	List of functional groups recognized by checkmol	TA1319		['[NX3]([c,CX4&!$([CX4]([NX3])[O,S,N,P])])([c,CX4&!$([CX4]([NX3])[O,S,N,P])])[c,CX4&!$([CX4]([NX3])[O,S,N,P])]']
Thiocarbonic acid esters	R1 = alkyl, aryl; R2 = H, alkyl, aryl	[$([#6&!$([CX3]=[OX1,SX1,NX2])][OX2,SX2][CX3](=[SX1])[OX2,SX2][#1,#6&!$([CX3]=[OX1,SX1,NX2])]),$([#6&!$([CX3]=[OX1,SX1,NX2])][SX2][CX3](=[OX1])[OX2,SX2][#1,#6&!$([CX3]=[OX1,SX1,NX2])]),$([#6&!$([CX3]=[OX1,SX1,NX2])][OX2,SX2][CX3](=[OX1])[SH1])]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1320		['[$([#6&!$([CX3]=[OX1,SX1,NX2])][OX2,SX2][CX3](=[SX1])[OX2,SX2][#1,#6&!$([CX3]=[OX1,SX1,NX2])]),$([#6&!$([CX3]=[OX1,SX1,NX2])][SX2][CX3](=[OX1])[OX2,SX2][#1,#6&!$([CX3]=[OX1,SX1,NX2])]),$([#6&!$([CX3]=[OX1,SX1,NX2])][OX2,SX2][CX3](=[OX1])[SH1])]']
Acid anhydrides	R1, R2 = any atom/ group	[#6X3](=[OX1])[#8X2][#6X3](=[OX1])	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1321		['[#6X3](=[OX1])[#8X2][#6X3](=[OX1])']
Conjugated alkadienes (1,3-alkadienes)	R1, R2, R3, R4, R5, R6 = any atom/ group	[CX3]=[CX3][CX3]=[CX3]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1323		['[CX3]=[CX3][CX3]=[CX3]']
Unconjugated alkadienes (1,4-alkadienes)	R1, R2, R3, R4, R5, R6, R7, R8 = any atom/ group	[CX3]=[CX3][CX4][CX3]=[CX3]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1324		['[CX3]=[CX3][CX4][CX3]=[CX3]']
Vinyl halides	R1, R2, R3 = any atom/ group; X = F, Cl, Br, I	[F,Cl,Br,I][CX3]=[CX3]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1325		['[F,Cl,Br,I][CX3]=[CX3]']
Gem-trihalides	R = any atom/ group except halogen atoms; X = F, Cl, Br, I	[CX4]([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I]) AND NOT [CX4]([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I])	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1326	['[CX4]([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I])']	['[CX4]([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I])']
Alkynyl halides	R = any atom/ group; X = F, Cl, Br, I	[F,Cl,Br,I][CX2]#[CX2]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1327		['[F,Cl,Br,I][CX2]#[CX2]']
Benzyl halides	R1, R2 = any atom/ group; X = F, Cl, Br, I; A = any aromatic atom	a[CX4][F,Cl,Br,I]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1328		['a[CX4][F,Cl,Br,I]']
Benzyl  fluorides	R1, R2 = any atom/ group; A = any aromatic atom	a[CX4]F	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1329		['a[CX4]F']
Benzyl  chlorides	R1, R2 = any atom/ group; A = any aromatic atom	a[CX4]Cl	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1330		['a[CX4]Cl']
Benzyl bromides	R1, R2 = any atom/ group; A = any aromatic atom	a[CX4]Br	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1331		['a[CX4]Br']
Benzyl iodides	R1, R2 = any atom/ group; A = any aromatic atom	a[CX4]I	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1332		['a[CX4]I']
Alkali metals	SMARTS: 	[#3,#11,#19,#37,#55,#87]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1333		['[#3,#11,#19,#37,#55,#87]']
Alkaline earth metals	SMARTS: 	[#4,#12,#20,#38,#56,#88]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1334		['[#4,#12,#20,#38,#56,#88]']
Transition metals	SMARTS: 	[#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#72,#73,#74,#75,#76,#77,#78,#79,#80,#104,#105,#106,#107,#108,#109,#110,#111,#112]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1335		['[#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#72,#73,#74,#75,#76,#77,#78,#79,#80,#104,#105,#106,#107,#108,#109,#110,#111,#112]']
Lanthanoids	SMARTS: 	[#57,#58,#59,#60,#61,#62,#63,#64,#65,#66,#67,#68,#69,#70,#71]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1336		['[#57,#58,#59,#60,#61,#62,#63,#64,#65,#66,#67,#68,#69,#70,#71]']
Actinoids	SMARTS: 	[#89,#90,#91,#92,#93,#94,#95,#96,#97,#98,#99,#100,#101,#102,#103]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1337		['[#89,#90,#91,#92,#93,#94,#95,#96,#97,#98,#99,#100,#101,#102,#103]']
Post-transition metals	SMARTS: 	[#13,#31,#49,#50,#81,#82,#83,#113,#114,#115,#116]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1338		['[#13,#31,#49,#50,#81,#82,#83,#113,#114,#115,#116]']
Metalloids	SMARTS: 	[#5,#14,#32,#33,#51,#52,#84]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1339		['[#5,#14,#32,#33,#51,#52,#84]']
Nonmetals	SMARTS: 	[#1,#6,#7,#8,#15,#16,#34,#9,#17,#35,#53,#85,#117,#2,#10,#18,#36,#54,#86,#118]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1340		['[#1,#6,#7,#8,#15,#16,#34,#9,#17,#35,#53,#85,#117,#2,#10,#18,#36,#54,#86,#118]']
Halogens	SMARTS: 	[#9,#17,#35,#53,#85,#117]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1341		['[#9,#17,#35,#53,#85,#117]']
Noble gases	SMARTS: 	[#2,#10,#18,#36,#54,#86,#118]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1342		['[#2,#10,#18,#36,#54,#86,#118]']
Chalcogens (oxygen group)	SMARTS: 	[#8,#16,#34,#52,#84,#116]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1343		['[#8,#16,#34,#52,#84,#116]']
Pnictogens (nitrogen group)	SMARTS: 	[#7,#15,#33,#51,#83]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1344		['[#7,#15,#33,#51,#83]']
Tetragens (carbon group)	SMARTS: 	[#6,#14,#32,#50,#8,#114]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1345		['[#6,#14,#32,#50,#8,#114]']
Thioenolethers	R1, R2, R3 = H, acyl, alkyl, aryl; R4 = alkyl, aryl	[CX3]([#1,#6])([#1,#6])=[CX3]([SX2][#6&!$([CX3]([OX2])=[OX1,SX1,NX2,C])])[#1,#6]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1346		['[CX3]([#1,#6])([#1,#6])=[CX3]([SX2][#6&!$([CX3]([OX2])=[OX1,SX1,NX2,C])])[#1,#6]']
Thioenols	R1, R2, R3 = H, acyl, alkyl, aryl	[CX3]([#1,#6])([#1,#6])=[CX3]([SH1])[#1,#6]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1347		['[CX3]([#1,#6])([#1,#6])=[CX3]([SH1])[#1,#6]']
Enethiodiols	R1, R2 = H, alkyl, aryl	[CX3]([#1,#6])([SH1])=[CX3]([#1,#6])([SH1])	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1348		['[CX3]([#1,#6])([SH1])=[CX3]([#1,#6])([SH1])']
Alkynyl alcohols	R = any atom/ group	[CX2]#[CX2][OH1]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1349		['[CX2]#[CX2][OH1]']
Alkynyl thiols	R = any atom/ group	[CX2]#[CX2][SH1]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1350		['[CX2]#[CX2][SH1]']
Quinones	SMARTS: 	[$([#6X3]1=,:[#6X3]-,:[#6X3](=[OX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]1(=[OX1])),$([#6X3]1(=[OX1])-,:[#6X3](=[OX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]1)]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1351		['[$([#6X3]1=,:[#6X3]-,:[#6X3](=[OX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]1(=[OX1])),$([#6X3]1(=[OX1])-,:[#6X3](=[OX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]1)]']
Thioquinones	SMARTS: 	[$([#6X3]1=,:[#6X3]-,:[#6X3](=[SX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]1(=[OX1])),$([#6X3]1(=[OX1])-,:[#6X3](=[OX1,SX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]1)]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA1352		['[$([#6X3]1=,:[#6X3]-,:[#6X3](=[SX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]1(=[OX1])),$([#6X3]1(=[OX1])-,:[#6X3](=[OX1,SX1])-,:[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]1)]']
Three-membered heterocycles (LS)	A = any atom except carbon; A1 = any atom; a dashed line indicates any type of covalent bonds	[!#6!#1]1~*~*~1	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA2390		['[!#6!#1]1~*~*~1']
Three-membered heterocycles with one heteroatom (LS)	A = any atom except carbon; a dashed line indicates any type of covalent bonds	[!#6!#1]1~[#6]~[#6]~1	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA2391		['[!#6!#1]1~[#6]~[#6]~1']
Saturated three-membered heterocycles with one heteroatom (LS)	A = any atom except carbon	[!#6!#1]1-[#6]-[#6]-1	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA2392		['[!#6!#1]1-[#6]-[#6]-1']
Unsaturated three-membered heterocycles with one heteroatom (LS)	A = any atom except carbon; a dashed line indicates any type of covalent bonds	[$([!#1!#6]1~[#6]=[#6]~1),$([!#1!#6]1=[#6]~[#6]~1)]	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA2393		['[$([!#1!#6]1~[#6]=[#6]~1),$([!#1!#6]1=[#6]~[#6]~1)]']
Three-membered heterocycles with two heteroatoms (LS)	A = any atom except carbon; a dashed line indicates any type of covalent bonds	[!#6!#1]1~[!#6!#1]~[#6]~1	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA2394		['[!#6!#1]1~[!#6!#1]~[#6]~1']
Saturated three-membered heterocycles with two heteroatoms (LS)	A = any atom except carbon	[!#6!#1]1-[!#6!#1]-[#6]-1	Salmina, ES, Haider, N, Tetko, IV, 	Extended Functional Groups (EFG): An Efficient Set for Chemical Characterization and Structure-Activity Relationship Studies of Chemical Compounds.	TA2395		['[!#6!#1]1-[!#6!#1]-[#6]-1']
