Name	Group	SMARTS	Author	Article	Alert_ID	Reject	Accept
Iodine		I	Life_Chemicals, 	Toxic fragments in molecular structures	TA872		['I']
Selen		[Se]	Life_Chemicals, 	Toxic fragments in molecular structures	TA873		['[Se]']
Bor		B	Life_Chemicals, 	Toxic fragments in molecular structures	TA874		['B']
Silicium		[Si]	Life_Chemicals, 	Toxic fragments in molecular structures	TA875		['[Si]']
Isocyanates, isothiocyanates	R=anyatom/group	[NX2]=[CX2]=[OX1,SX1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA876		['[NX2]=[CX2]=[OX1,SX1]']
Thione	R=anyatom/group	[CX3]=[SX1!R]	Life_Chemicals, 	Toxic fragments in molecular structures	TA877		['[CX3]=[SX1!R]']
¦Â-halogen substituted carbonyls	R=anyatom/group;X=F,Cl,Br,I	[CX3](=[OX1])CC[F,Cl,Br,I]	Life_Chemicals, 	Toxic fragments in molecular structures	TA878		['[CX3](=[OX1])CC[F,Cl,Br,I]']
¦Â-hydroxy substituted carbonyls		[CX3](=[OX1])[C!H0]C[OH1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA879		['[CX3](=[OX1])[C!H0]C[OH1]']
gem-Dihalo propane and cyclopropane	R=alkylcarbon;X=Cl,Br,I	CC([Cl,Br,I])([Cl,Br,I])C	Life_Chemicals, 	Toxic fragments in molecular structures	TA880		['CC([Cl,Br,I])([Cl,Br,I])C']
Activated halides (o-nitro substituted haloaromatics)	X=F,Cl,Br	[$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]cc[F,Cl,Br]	Life_Chemicals, 	Toxic fragments in molecular structures	TA881		['[$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]cc[F,Cl,Br]']
Activated halides (p-nitro substituted haloaromatics)	X=F,Cl,Br	[$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]cccc[F,Cl,Br]	Life_Chemicals, 	Toxic fragments in molecular structures	TA882		['[$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]cccc[F,Cl,Br]']
Activated halides (¦Á-halogen substituted N-heterocycles)	X=F,Cl,Br	nc[F,Cl,Br]	Life_Chemicals, 	Toxic fragments in molecular structures	TA883		['nc[F,Cl,Br]']
Activated halides (¦Ã-halogen substituted N-heterocycles)	X=F,Cl,Br	nccc[F,Cl,Br]	Life_Chemicals, 	Toxic fragments in molecular structures	TA884		['nccc[F,Cl,Br]']
Thiourea		[#7][CX3](=[SX1])[#7]	Life_Chemicals, 	Toxic fragments in molecular structures	TA885		['[#7][CX3](=[SX1])[#7]']
Barbiturates	R=anyatom/group	N1C(=[OX1,SX1])NC(=[OX1,SX1])C(=C)C1(=[OX1,SX1])	Life_Chemicals, 	Toxic fragments in molecular structures	TA886		['N1C(=[OX1,SX1])NC(=[OX1,SX1])C(=C)C1(=[OX1,SX1])']
Alkyl chains	Fivesingle-bondedmethylenegroups	[CX4H2!R][CH2][CH2][CX4H2!R][CH2]	Life_Chemicals, 	Toxic fragments in molecular structures	TA887		['[CX4H2!R][CH2][CH2][CX4H2!R][CH2]']
Non-cyclic 1,2-dicarbonyls compounds	R=aliphaticcarbon	C[C!R](=[OX1])[C!R](=[OX1])C	Life_Chemicals, 	Toxic fragments in molecular structures	TA888		['C[C!R](=[OX1])[C!R](=[OX1])C']
Crown ethers		[!#1!#6]C~C[!#1!#6]C~C[!#1!#6]C~C[!#1!#6]C~C[!#1!#6]C~C[!#1!#6]C~C	Life_Chemicals, 	Toxic fragments in molecular structures	TA889		['[!#1!#6]C~C[!#1!#6]C~C[!#1!#6]C~C[!#1!#6]C~C[!#1!#6]C~C[!#1!#6]C~C']
Coumarins (1)	R=-C=O,-C=S,-S=O,-CN,Hal,-C(Hal)(Hal)(Hal),whereHal=F,Cl,Br,I;Râ‰?-COOH	c1cccc2c1oc(=O)c([$(C=[OX1]),$(C=[SX1]),$(S=[OX1]),$(C#[NX1]),F,Cl,Br,I,$([CX4]([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I]));!$([CX3](=[OX1])[OH1])])[c!H0]2	Life_Chemicals, 	Toxic fragments in molecular structures	TA890		['c1cccc2c1oc(=O)c([$(C=[OX1]),$(C=[SX1]),$(S=[OX1]),$(C#[NX1]),F,Cl,Br,I,$([CX4]([F,Cl,Br,I])([F,Cl,Br,I])([F,Cl,Br,I]));!$([CX3](=[OX1])[OH1])])[c!H0]2']
Coumarins (2)		[cH1]1[cH1]c2c3[cH1][cH1]c(cc3oc(=O)c2[cH1]c1[OX2][$([CH2]),$([CH3])])[OX2][C!H0]	Life_Chemicals, 	Toxic fragments in molecular structures	TA891		['[cH1]1[cH1]c2c3[cH1][cH1]c(cc3oc(=O)c2[cH1]c1[OX2][$([CH2]),$([CH3])])[OX2][C!H0]']
Coumarins (3)		c1cccc2c1oc(=[OX1])[c!H0]c2	Life_Chemicals, 	Toxic fragments in molecular structures	TA892		['c1cccc2c1oc(=[OX1])[c!H0]c2']
Coumarins (4)		c1cccc2c1nc(=[OX1])[c!H0]c2	Life_Chemicals, 	Toxic fragments in molecular structures	TA893		['c1cccc2c1nc(=[OX1])[c!H0]c2']
Coumarins (5)	R=anyatom/group	c1cccc2c1nc(=[NX2])[c!H0]c2	Life_Chemicals, 	Toxic fragments in molecular structures	TA894		['c1cccc2c1nc(=[NX2])[c!H0]c2']
Coumarins (6)	X=F,Cl,Br,I	c1([F,Cl,Br,I])cc([F,Cl,Br,I])cc2c1oc(=[NX2H1])c([CX3](=[OX1])[NH2])[c!H0]2	Life_Chemicals, 	Toxic fragments in molecular structures	TA895		['c1([F,Cl,Br,I])cc([F,Cl,Br,I])cc2c1oc(=[NX2H1])c([CX3](=[OX1])[NH2])[c!H0]2']
Coumarins (7)	R=anyatom/group	c1cccc2c1oc(=[NX2])cc2	Life_Chemicals, 	Toxic fragments in molecular structures	TA896		['c1cccc2c1oc(=[NX2])cc2']
Maleimides		C1(=[OX1])NC(=[OX1])[CX3H1]=[CX3]1	Life_Chemicals, 	Toxic fragments in molecular structures	TA897		['C1(=[OX1])NC(=[OX1])[CX3H1]=[CX3]1']
Michael acceptors (¦Á,¦Â-unsaturated carbonyls)		[CX3!H0!R]=[CX3!R][CX3]=[OX1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA898		['[CX3!H0!R]=[CX3!R][CX3]=[OX1]']
Michael acceptors (acrylonitriles)		[CX3!H0!R]=[CX3!R][CX2]#[NX1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA899		['[CX3!H0!R]=[CX3!R][CX2]#[NX1]']
Michael acceptors (¦Á,¦Â-unsaturated ketones)	R=aliphaticcarbon	C[CX3H1]=[CX3H1!R][CX3](=[OX1])C	Life_Chemicals, 	Toxic fragments in molecular structures	TA900		['C[CX3H1]=[CX3H1!R][CX3](=[OX1])C']
Michael acceptors (methyl acrylonitrile derivatives)		C[CX3H1]=[CX3!R][CX2]#[NX1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA901		['C[CX3H1]=[CX3!R][CX2]#[NX1]']
o-Quinones (3)		CC(=[OX1])C(=[OX1])[#6,#7]	Life_Chemicals, 	Toxic fragments in molecular structures	TA902		['CC(=[OX1])C(=[OX1])[#6,#7]']
o-Quinones (5)		CC(=[OX1])C(=S)C	Life_Chemicals, 	Toxic fragments in molecular structures	TA903		['CC(=[OX1])C(=S)C']
p-Quinones (2)		[#6]1=,:[#6]-,:[#6]=,:[#6]2-,:[#6](=,:[#6]1)-,:[#6](=[OX1])-,:[#6]4-,:[#6]3=,:[#6]2-,:[#8]-,:[#7]=,:[#6]3-,:[#6]=,:[#6]-,:[#6]4	Life_Chemicals, 	Toxic fragments in molecular structures	TA904		['[#6]1=,:[#6]-,:[#6]=,:[#6]2-,:[#6](=,:[#6]1)-,:[#6](=[OX1])-,:[#6]4-,:[#6]3=,:[#6]2-,:[#8]-,:[#7]=,:[#6]3-,:[#6]=,:[#6]-,:[#6]4']
p-Quinones (3)		[#6]1-,:[#6]=,:[#6]-,:[#6]=,:[#6]2-,:[#6]1-,:[#6](=[OX1])-,:[#6]4=,:[#6]3-,:[#6]2=,:[#6](-,:[#6](=[OX1])-,:[#7]-,:[#6]3=,:[#6]-,:[#6]=,:[#6]4)O	Life_Chemicals, 	Toxic fragments in molecular structures	TA905		['[#6]1-,:[#6]=,:[#6]-,:[#6]=,:[#6]2-,:[#6]1-,:[#6](=[OX1])-,:[#6]4=,:[#6]3-,:[#6]2=,:[#6](-,:[#6](=[OX1])-,:[#7]-,:[#6]3=,:[#6]-,:[#6]=,:[#6]4)O']
Hydroquinone		c1c([OH1])c([OH1])ccc1	Life_Chemicals, 	Toxic fragments in molecular structures	TA906		['c1c([OH1])c([OH1])ccc1']
N-N Single bound not in a ring		[N!R][N!R]	Life_Chemicals, 	Toxic fragments in molecular structures	TA907		['[N!R][N!R]']
Ketal	R=aliphaticcarbonatom	CC([OX2]C)([OX2]C)C	Life_Chemicals, 	Toxic fragments in molecular structures	TA908		['CC([OX2]C)([OX2]C)C']
Acetal	R=aliphaticcarbonatom;R1=anyatom/group	[CX4H1](C)([OX2]C)([OX2])	Life_Chemicals, 	Toxic fragments in molecular structures	TA909		['[CX4H1](C)([OX2]C)([OX2])']
Acyl and sulfinyl cyanide	R=anyatom/group	[$(C(=[OX1])[CX2]#[NX1]),$(S(=[OX1])[CX2]#[NX1])]	Life_Chemicals, 	Toxic fragments in molecular structures	TA910		['[$(C(=[OX1])[CX2]#[NX1]),$(S(=[OX1])[CX2]#[NX1])]']
Amidotetrazole		[#7]1([CX3]=[OX1])-,:[#6]=,:[#7]-,:[#7]=,:[#7]1	Life_Chemicals, 	Toxic fragments in molecular structures	TA911		['[#7]1([CX3]=[OX1])-,:[#6]=,:[#7]-,:[#7]=,:[#7]1']
Hydrazine and other nucleophilic NH2-groups		[NX3H2][#7,#8]	Life_Chemicals, 	Toxic fragments in molecular structures	TA912		['[NX3H2][#7,#8]']
Hydroxylamines	R=alkylcarbon	[NX3]([OH1])[CX4]	Life_Chemicals, 	Toxic fragments in molecular structures	TA913		['[NX3]([OH1])[CX4]']
Nitroso	R=anyatom/group	[NX2]=[OX1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA914		['[NX2]=[OX1]']
Activated halo- and sulfonyl-aromatics	A=anyaromaticatom;R1=F,Cl,Br,I,-C(C)=NO,-C#N,-C=O,-CF3,-SO2andR1â‰?-COOH;R2=F,Cl,Br,I,SO2C;R3=anyatomexceptN	c1([F,Cl,Br,I,$(C(C)=NO),$([CX2]#[NX1]),$([CX3]=[OX1]),$([CX4](F)(F)F),$([SX4](=[OX1])=[OX1]);!$([CX3](=[OX1])[OH1])])na([F,Cl,Br,I,$([SX4](=[OX1])(=[OX1])C)])a([!#7])a([!#7])a1	Life_Chemicals, 	Toxic fragments in molecular structures	TA915		['c1([F,Cl,Br,I,$(C(C)=NO),$([CX2]#[NX1]),$([CX3]=[OX1]),$([CX4](F)(F)F),$([SX4](=[OX1])=[OX1]);!$([CX3](=[OX1])[OH1])])na([F,Cl,Br,I,$([SX4](=[OX1])(=[OX1])C)])a([!#7])a([!#7])a1']
Rhodanines		N1C(=[SX1])[SX2]C(=C)[CX3]1=[OX1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA916		['N1C(=[SX1])[SX2]C(=C)[CX3]1=[OX1]']
Acyclic gem-dihalosubstituted carbon atom		[C!R]([Cl,Br,I])[Cl,Br,I]	Life_Chemicals, 	Toxic fragments in molecular structures	TA917		['[C!R]([Cl,Br,I])[Cl,Br,I]']
Imines		[N!R]=[C,N]	Life_Chemicals, 	Toxic fragments in molecular structures	TA918		['[N!R]=[C,N]']
N-Oxides		[$([#7+R][OX1-!R]),$([#7v5R]=[OX1!R]);!$([#7](~[O])~[O]);!$([#7]=[#7])]	Life_Chemicals, 	Toxic fragments in molecular structures	TA919		['[$([#7+R][OX1-!R]),$([#7v5R]=[OX1!R]);!$([#7](~[O])~[O]);!$([#7]=[#7])]']
Michael acceptors (carbonyl containing acrylonitrile derivatives)	R=aliphaticcarbon;A=anyatomexceptH;~=anybond	C[CX3H1]=[CX3!R](C(=[OX1])[!#1]~[!#1])[CX2]#[NX1]	Life_Chemicals, 	Toxic fragments in molecular structures	TA920		['C[CX3H1]=[CX3!R](C(=[OX1])[!#1]~[!#1])[CX2]#[NX1]']
Over halogenated rings	A=anyaromaticatom;X=F,Cl,Br,I	a1c([F,Cl,Br,I])c([F,Cl,Br,I])ac([F,Cl,Br,I])a1	Life_Chemicals, 	Toxic fragments in molecular structures	TA921		['a1c([F,Cl,Br,I])c([F,Cl,Br,I])ac([F,Cl,Br,I])a1']
o-Quinones (1)	A=anyatomexceptCandH	[CX3]1(=[!#1!#6])[CX3](=[!#1!#6])[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]1	Life_Chemicals, 	Toxic fragments in molecular structures	TA922		['[CX3]1(=[!#1!#6])[CX3](=[!#1!#6])[#6X3]=,:[#6X3]-,:[#6X3]=,:[#6X3]1']
o-Quinones (2)	A=anyatomexceptCandH	CC(=[!#1!#6;!R])C(=[!#1!#6;!R])C	Life_Chemicals, 	Toxic fragments in molecular structures	TA923		['CC(=[!#1!#6;!R])C(=[!#1!#6;!R])C']
o-Quinones (4)		CC(=[!#1!#6;!R])S(=[OX1])(=[OX1])	Life_Chemicals, 	Toxic fragments in molecular structures	TA924		['CC(=[!#1!#6;!R])S(=[OX1])(=[OX1])']
p-Quinones (1)	A=anyatomexceptCandH	[#6X3]1=,:[#6X3][CX3](=[!#1!#6])[#6X3]=,:[#6X3][#6X3]1(=[!#1!#6])	Life_Chemicals, 	Toxic fragments in molecular structures	TA925		['[#6X3]1=,:[#6X3][CX3](=[!#1!#6])[#6X3]=,:[#6X3][#6X3]1(=[!#1!#6])']
Polycyclic 4 fused rings and more		[$([$([*R2]([*R])([*R])([*R]))].[$([*R2]([*R])([*R])([*R]))].[$([*R2]([*R])([*R])([*R]))].[$([*R2]([*R])([*R])([*R]))].[$([*R2]([*R])([*R])([*R]))].[$([*R2]([*R])([*R])([*R]))]),$([$([*R3]([*R3])([*R2,R3])([*R2,R3]))].[$([*R3]([*R3])([*R2,R3])([*R2,R3]))]),$([$([*R2,R3]([*R3])([*R])([*R]))].[$([*R2,R3]([*R3])([*R])([*R]))].[$([*R3]([*R2,R3])([*R2,R3])([*R2,R3]))].[$([*R2,R3]([*R3])([*R2,R3])([*R]))].[$([*R2,R3]([*R2,R3])([*R2,R3])([*R]))].[$([*R2,R3]([*R2,R3])([*R])([*R]))]),$([$([*R2,R3]([*R3])([*R])([*R]))].[$([*R3]([*R2,R3])([*R2,R3])([*R2,R3]))].[$([*R2,R3]([*R3])([*R])([*R]))].[$([*R2,R3]([*R3])([*R2,R3])([*R]))].[$([*R2,R3]([*R2,R3])([*R2,R3])([*R]))].[$([*R2,R3]([*R2,R3])([*R])([*R]))])]	Life_Chemicals, 	Toxic fragments in molecular structures	TA926		['[$([$([*R2]([*R])([*R])([*R]))].[$([*R2]([*R])([*R])([*R]))].[$([*R2]([*R])([*R])([*R]))].[$([*R2]([*R])([*R])([*R]))].[$([*R2]([*R])([*R])([*R]))].[$([*R2]([*R])([*R])([*R]))]),$([$([*R3]([*R3])([*R2,R3])([*R2,R3]))].[$([*R3]([*R3])([*R2,R3])([*R2,R3]))]),$([$([*R2,R3]([*R3])([*R])([*R]))].[$([*R2,R3]([*R3])([*R])([*R]))].[$([*R3]([*R2,R3])([*R2,R3])([*R2,R3]))].[$([*R2,R3]([*R3])([*R2,R3])([*R]))].[$([*R2,R3]([*R2,R3])([*R2,R3])([*R]))].[$([*R2,R3]([*R2,R3])([*R])([*R]))]),$([$([*R2,R3]([*R3])([*R])([*R]))].[$([*R3]([*R2,R3])([*R2,R3])([*R2,R3]))].[$([*R2,R3]([*R3])([*R])([*R]))].[$([*R2,R3]([*R3])([*R2,R3])([*R]))].[$([*R2,R3]([*R2,R3])([*R2,R3])([*R]))].[$([*R2,R3]([*R2,R3])([*R])([*R]))])]']
Other undesirable policyclic (adamantane derivatives)		C1C4CC9CC1CC(C4)C9	Life_Chemicals, 	Toxic fragments in molecular structures	TA927		['C1C4CC9CC1CC(C4)C9']
Other undesirable policyclic (1,3,5-triazaadamantane derivatives)		C1N4CN8CC1CN(C4)C8	Life_Chemicals, 	Toxic fragments in molecular structures	TA928		['C1N4CN8CC1CN(C4)C8']
Other undesirable policyclic (2,3-dihydro-1H-phenalene derivatives)		c1ccc2c3c1cccc3CCC2	Life_Chemicals, 	Toxic fragments in molecular structures	TA929		['c1ccc2c3c1cccc3CCC2']
Other undesirable policyclic (acenaphthene derivatives)		c1ccc2c3c1cccc3CC2	Life_Chemicals, 	Toxic fragments in molecular structures	TA930		['c1ccc2c3c1cccc3CC2']
Acid anhydrides and analogues	A=anyatomexceptH	[!#1](=O)O[!#1]=O	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA931		['[!#1](=O)O[!#1]=O']
Acyl halides and analogues	X=F,Cl,Br,I	[C,S](=[O,S])[F,Br,Cl,I]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA932		['[C,S](=[O,S])[F,Br,Cl,I]']
Acrylonitriles		N#CC=[C!H0]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA933		['N#CC=[C!H0]']
Cyano carbonyl compounds		N#CC(=O)	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA934		['N#CC(=O)']
Aldehydes	R=anycarbonatom	[#6][CH]=O	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA935		['[#6][CH]=O']
Alkyl halides	X=Cl,Br,I	[CX4,C!H0][Br,Cl,I]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA936		['[CX4,C!H0][Br,Cl,I]']
Methylendiamines (1)	R=anyatom/groupexcept-C=Oand-S=O	[!$([C,S]=O)]N([!$([C,S]=O)])[CX4]N([!$([C,S]=O)])[!$([C,S]=O)]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA937		['[!$([C,S]=O)]N([!$([C,S]=O)])[CX4]N([!$([C,S]=O)])[!$([C,S]=O)]']
Methylendiamines (2)	R=anyatom/groupexcept-C=Oand-S=O	[!$([C,S]=O)][NH][CX4]N([!$([C,S]=O)])[!$([C,S]=O)]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA938		['[!$([C,S]=O)][NH][CX4]N([!$([C,S]=O)])[!$([C,S]=O)]']
Methylendiamines (3)	R=anyatom/groupexcept-C=Oand-S=O	[!$([C,S]=O)][NH][CX4][NH][!$([C,S]=O)]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA939		['[!$([C,S]=O)][NH][CX4][NH][!$([C,S]=O)]']
N-Acetoxy amines and their thio analogues		[#7][#8][C,S]=O	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA940		['[#7][#8][C,S]=O']
¦Á-Halogen substituted N-heterocycles	X=F,Cl,Br,I	[F,Br,Cl,I]-cn	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA941		['[F,Br,Cl,I]-cn']
Activated haloaromatics	A=anyaromaticatom;R=tetravalentnitrogenatomorsulfuratom(divalentsulfuratomisexcluded)	[F,Cl,Br,I][$(aa[Nv4,S!v2]),$(aaa[Nv4,S!v2]),$(aaaa[Nv4,S!v2])]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA942		['[F,Cl,Br,I][$(aa[Nv4,S!v2]),$(aaa[Nv4,S!v2]),$(aaaa[Nv4,S!v2])]']
Compounds containing three bonded nitrogen atoms		[NX1]~[NX2]~[NX2]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA943		['[NX1]~[NX2]~[NX2]']
Benzyl ammoniums	A=aromaticcarbonatom;R=anyatom/group	cC[NX4+]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA944		['cC[NX4+]']
¦Á-Carbonyl ammoniums	R=anyatom/group	C(=O)[#6][NX4+]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA945		['C(=O)[#6][NX4+]']
Cations		[#6+,#17+,#53+,#15+,#16+]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA946		['[#6+,#17+,#53+,#15+,#16+]']
Disulfides		[#16][#16]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA947		['[#16][#16]']
Enamines	R=anyatom/group	[#6][CX3](!@N)=[CX3][#6]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA948		['[#6][CX3](!@N)=[CX3][#6]']
Three-membered heterocycles		C1[O,S,N]C1	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA949		['C1[O,S,N]C1']
Halogen-bonded heteroatoms	R=anyatomexceptCandH;X=F,Cl,Br,I	[!#1&!#6][F,Cl,Br,I]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA950		['[!#1&!#6][F,Cl,Br,I]']
Cumulated double bonds		[C,N]=C=[C,O,N,S]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA951		['[C,N]=C=[C,O,N,S]']
Acetoxy group attached to the aromatic nitrogen		C(=O)Onnn	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA952		['C(=O)Onnn']
Singel acyclic N-N bonds		[#7]!@-N	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA953		['[#7]!@-N']
Isocyanides	R=anyatom/group	[NX2+]#[CX1-]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA954		['[NX2+]#[CX1-]']
Activated double bonds (1)		[C!H0]=C(C#N)C(=O)	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA955		['[C!H0]=C(C#N)C(=O)']
Activated double bonds (2)	A=anyatomexceptaromaticcarbon	[!c][C!H0]=CC=O	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA956		['[!c][C!H0]=CC=O']
Activated double bonds (3)		[C!H0]=C[S,N]=O	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA957		['[C!H0]=C[S,N]=O']
Singel acyclic N-S bonds	Compoundscontainingcyclicnitrogenatomsingle-bondedwith6-valencesulfuratom	[NR0]-[SR0!v6]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA959		['[NR0]-[SR0!v6]']
Acetoxy group attached to the substituted aromatic ring	A=anyaromaticatom;R=tetravalentnitrogenatomorsulfuratom(divalentsulfuratomisexcluded)	C(=O)O[$(aa[Nv4,S!v2]),$(aaa[Nv4,S!v2]),$(aaaa[Nv4,S!v2])]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA960		['C(=O)O[$(aa[Nv4,S!v2]),$(aaa[Nv4,S!v2]),$(aaaa[Nv4,S!v2])]']
Oxetanes, thietanes		C1[O,S]CC1	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA961		['C1[O,S]CC1']
Trihalomethyl ketones	R=aliphaticcarbon;X=F,Cl,Br,I	CC(=O)C([F,Cl,Br,I])([F,Cl,Br,I])[F,Cl,Br,I]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA962		['CC(=O)C([F,Cl,Br,I])([F,Cl,Br,I])[F,Cl,Br,I]']
Peroxides		OO	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA963		['OO']
Phosphonates		[#6]P(=O)O[#6]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA964		['[#6]P(=O)O[#6]']
Phosphorus containing compounds		NP(=[N,O,S])	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA965		['NP(=[N,O,S])']
p-Quinones		O=C1C=CC(=O)C=C1	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA966		['O=C1C=CC(=O)C=C1']
o-Quinones		O=C1C(=O)C=CC=C1	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA967		['O=C1C(=O)C=CC=C1']
C, N, O, P and S atoms in unusual valence states		[#6!v4+0,#7!v3+0,#8!v2+0,#15!v3!v5+0,#16!v2!v4!v6+0]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA968		['[#6!v4+0,#7!v3+0,#8!v2+0,#15!v3!v5+0,#16!v2!v4!v6+0]']
Thiocyanates		SC#N	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA969		['SC#N']
Sulfurous acid esters	A=anyatomexceptH	[!#1]OS(=O)O	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA970		['[!#1]OS(=O)O']
Sulfonic acid esters	R=anycarbonatom	[#6]S(=O)(=O)O[#6]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA971		['[#6]S(=O)(=O)O[#6]']
Heteroatom-bonded thiocarbonyls		C(=S)[O,S,N]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA972		['C(=S)[O,S,N]']
Thiocarboxylic acids and their derivatives		[CR0](=O)S	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA973		['[CR0](=O)S']
Thiols	R=anycarbonatom	[#6][Sv2H]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA974		['[#6][Sv2H]']
Thiocarbonyls	R=anyatom/groupexceptH	C(=S)[!#1!H0]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA975		['C(=S)[!#1!H0]']
N-Acetoxy-N,N-dicarbonyl compounds		C(=O)N(C(=O))OC=O	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA976		['C(=O)N(C(=O))OC=O']
Trifluoromethyl sulfinyls		FC(F)(F)S(=O)	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA977		['FC(F)(F)S(=O)']
Non-threevalent nitrogen double-bonded to oxygen	R=aliphaticcarbon;trivalentnitrogencontainingcompoundsareexcluded	[#6!c][N!v3]=O	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA978		['[#6!c][N!v3]=O']
Anthracenes		c12ccccc1cc3ccccc3c2	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA979		['c12ccccc1cc3ccccc3c2']
Double acyclic N=N and N=S bonds		[NR0,SR0]=[NR0]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA980		['[NR0,SR0]=[NR0]']
¦Â-Aminonaphtalenes		c1(cc(N)cc2)c2cccc1	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA981		['c1(cc(N)cc2)c2cccc1']
Dialkyl(aryl) phosphorus containing compounds	R=anycarbonatom	[#6]P[#6]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA982		['[#6]P[#6]']
Iodosos, chlorosos		[Cl,I]=O	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA983		['[Cl,I]=O']
Acid grops	Compoundscontainingatleastthree-COOH,-P(=O)OHorS(=O)OHgroups	[C,S,P](=O)[OH].[C,S,P](=O)[OH].[C,S,P](=O)[OH].[C,S,P](=O)[OH]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA984		['[C,S,P](=O)[OH].[C,S,P](=O)[OH].[C,S,P](=O)[OH].[C,S,P](=O)[OH]']
Crown ethers		[OR1][CR1][CR1][OR1][CR1][CR1][OR1]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA985		['[OR1][CR1][CR1][OR1][CR1][CR1][OR1]']
Phosphocyanates		PC#N	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA986		['PC#N']
¦Á-Hydroxy nitriles		N#CC[OH]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA987		['N#CC[OH]']
¦Á-Diketones	R=anyatom/group	[CX3R0](=O)[CX3R0](=O)	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA988		['[CX3R0](=O)[CX3R0](=O)']
Singel acyclic N-O bonds		[NR0v3]-[OR0]	Enamine, 	Filters to detect reactive, toxic and unstable compounds	TA991		['[NR0v3]-[OR0]']
