Name	Group	SMARTS	Author	Article	Alert_ID	Reject	Accept
Ethanolamines	Di-carbonyls	[$([NH2,$([NH]([CH2])[CX4])][CH2][CH2][OH]),$([NH]1[CH2][CH2]O[CH2][CH2]1)]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA769		['[$([NH2,$([NH]([CH2])[CX4])][CH2][CH2][OH]),$([NH]1[CH2][CH2]O[CH2][CH2]1)]']
Piperizines	Di-carbonyls	[NH]1CC[NH1]CC1	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA770		['[NH]1CC[NH1]CC1']
Morpholines	Di-carbonyls	O1CC[NH1]CC1	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA771		['O1CC[NH1]CC1']
Alkyl halides	R = H or any carbon atom; X = F, Cl, Br, I	[CH3,$([CH2]([F,Cl,Br,I])[#6]),$([CH]([F,Br,Cl,I])([#6])[#6]);!$([CH2,CH]C=O);!$([CH2,CH][CX4][NX3,SX2]);!$([CH2,CH][CX4][F,Cl,Br,I])][F,Cl,Br,I]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA772		['[CH3,$([CH2]([F,Cl,Br,I])[#6]),$([CH]([F,Br,Cl,I])([#6])[#6]);!$([CH2,CH]C=O);!$([CH2,CH][CX4][NX3,SX2]);!$([CH2,CH][CX4][F,Cl,Br,I])][F,Cl,Br,I]']
Alkyl diazos	R = H or any carbon atom; X = F, Cl, Br, I	[CH3,$([CH2](N=N)[#6]),$([CH](N=N)([#6])[#6])][NX2]=[NH,$(N(=N)[#6])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA773		['[CH3,$([CH2](N=N)[#6]),$([CH](N=N)([#6])[#6])][NX2]=[NH,$(N(=N)[#6])]']
Alkyl sulfates	R = any carbon atom; R1 = H or any carbon atom	[#6]OS(=O)(=O)O[CH3,$([CH2](O)[#6]),$([CH](O)([#6])[#6])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA774		['[#6]OS(=O)(=O)O[CH3,$([CH2](O)[#6]),$([CH](O)([#6])[#6])]']
Alkyl sulphonates	R = any carbon atom; R1 = H or any carbon atom	[#6]S(=O)(=O)O[CH3,$([CH2](O)[#6]),$([CH](O)([#6])[#6])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA775		['[#6]S(=O)(=O)O[CH3,$([CH2](O)[#6]),$([CH](O)([#6])[#6])]']
Alkyl (thio)phosphates	R = any carbon atom; R1 = H or any carbon atom	[#6][O,SX2]P(=[O,SX1])([O,SX2][#6])[O,SX2][CH3,$([CH2](O)[#6]),$([CH](O)([#6])[#6])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA776		['[#6][O,SX2]P(=[O,SX1])([O,SX2][#6])[O,SX2][CH3,$([CH2](O)[#6]),$([CH](O)([#6])[#6])]']
Alkyl (thio)phosphonates	R = any carbon atom; R1 = H or any carbon atom	[#6][O,SX2]P(=[O,SX1])([#6])[O,SX2][CH3,$([CH2](O)[#6]),$([CH](O)([#6])[#6])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA777		['[#6][O,SX2]P(=[O,SX1])([#6])[O,SX2][CH3,$([CH2](O)[#6]),$([CH](O)([#6])[#6])]']
Allyl acetates	R = any carbon atom; R1 = H or any carbon atom; R2 = sp2 or sp hybridized carbon atom	[#6]C(=[O,SX1])[O,SX2][CH2,$([CH]([O,SX2])[#6])][c,CX3,CX2]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA778		['[#6]C(=[O,SX1])[O,SX2][CH2,$([CH]([O,SX2])[#6])][c,CX3,CX2]']
α-Halocarbonyls	R = H or any carbon atom; X = F, Cl, Br, I	[$([CH]=[O,SX1]),$(C([#6])=[O,SX1])][CH2,$([CH](C=[O,SX1])[#6])][F,Cl,Br,I]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA779		['[$([CH]=[O,SX1]),$(C([#6])=[O,SX1])][CH2,$([CH](C=[O,SX1])[#6])][F,Cl,Br,I]']
β-Haloethers	R = alkyl carbon; R1 = H or alkyl carbon; R2 = H or any carbon atom	[CX4]O[CH2,$([CH](O)([CX4])[CX4]),$(C(O)([CX4])([CX4])[CX4])][CH2,$([CH]([F,Cl,Br,I])[#6])][F,Cl,Br,I]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA780		['[CX4]O[CH2,$([CH](O)([CX4])[CX4]),$(C(O)([CX4])([CX4])[CX4])][CH2,$([CH]([F,Cl,Br,I])[#6])][F,Cl,Br,I]']
α-Haloalkenes	R = H or any carbon atom; X = F, Cl, Br, I, -CN, -OSO3R1, -OSO2R1, where R1 = any carbon atom	[CH2,$([CH](=C)[#6]),$(C(=C)([#6])[#6])]=[CH,$(C(=C)[#6])][$([CH2](C=C)[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])]),$([CH](C=C)([#6])[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA781		['[CH2,$([CH](=C)[#6]),$(C(=C)([#6])[#6])]=[CH,$(C(=C)[#6])][$([CH2](C=C)[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])]),$([CH](C=C)([#6])[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])])]']
α-Haloalkynes	R = H or any carbon atom; X = F, Cl, Br, I, -CN, -OSO3R1, -OSO2R1, where R1 = any carbon atom	[CH,$(C(#C)[#6])]#C[$([CH2](C#C)[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])]),$([CH](C#C)([#6])[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA782		['[CH,$(C(#C)[#6])]#C[$([CH2](C#C)[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])]),$([CH](C#C)([#6])[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])])]']
α-Halobenzyls	Ar = aromatic carbon; R = H or any carbon atom; X = F, Cl, Br, I, -CN, -OSO3R1, -OSO2R1, where R1 = any carbon atom	[c][$([CH2]([c])[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])]),$([CH]([a])([#6])[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA783		['[c][$([CH2]([c])[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])]),$([CH]([a])([#6])[F,Cl,Br,I,$(C#N),$(OS(=O)(=O)O[#6]),$(OS(=O)(=O)[#6])])]']
α-Haloethers	R = alkyl carbon; R1 = H or any carbon atom	[CX4]O[CH2,$([CH](O)([F,Cl,Br,I])[#6])][F,Cl,Br,I]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA784		['[CX4]O[CH2,$([CH](O)([F,Cl,Br,I])[#6])][F,Cl,Br,I]']
Epoxides	Strained ring systems	C1OC1	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA785		['C1OC1']
Aziridines	R = any atom/ group	C1[NX3]C1	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA786		['C1[NX3]C1']
Sulfuranes	Strained ring systems	C1[SX2]C1	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA787		['C1[SX2]C1']
Lactones	Strained ring systems	C1CC(=O)O1	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA788		['C1CC(=O)O1']
Vinyl benzenes	Strained ring systems	c1([CX3!R]=[CX3!R])ccccc1	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA789		['c1([CX3!R]=[CX3!R])ccccc1']
Nitrosoureas	R = any atom/ group; R1 = H or any carbon atom	[NX3]C(=O)[$([NH](C=O)[NX2]=O),$(N(C=O)([#6])[NX2]=O)]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA790		['[NX3]C(=O)[$([NH](C=O)[NX2]=O),$(N(C=O)([#6])[NX2]=O)]']
Nitrosoguanidines	R = any atom/ group; R1 = H or any carbon atom	[NX3]C(=[NH])[$([NH](C=[NH])[NX2]=O),$(N(C=[NH])([#6])[NX2]=O)]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA791		['[NX3]C(=[NH])[$([NH](C=[NH])[NX2]=O),$(N(C=[NH])([#6])[NX2]=O)]']
N-Acytoxy-N-acetylphenyls	Ar = any aromatic atom; R = H or any carbon atom	[a][NX3](O[$([CH](O)=O),$(C(=O)(O)[#6])])[$([CH](N)=O),$(C(=O)(N)[#6])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA792		['[a][NX3](O[$([CH](O)=O),$(C(=O)(O)[#6])])[$([CH](N)=O),$(C(=O)(N)[#6])]']
N-Acytoxy-N-alkoxyamides	R = any carbon atom; R1 = H or any carbon atom	[#6]O[NX3](O[$([CH](O)=O),$(C(=O)(O)[#6])])[$([CH](N)=O),$(C(=O)(N)[#6])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA793		['[#6]O[NX3](O[$([CH](O)=O),$(C(=O)(O)[#6])])[$([CH](N)=O),$(C(=O)(N)[#6])]']
Thiols	R = any carbon atom	[#6&!$([CX3]=[OX1,SX1,NX2])][SH]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA794		['[#6&!$([CX3]=[OX1,SX1,NX2])][SH]']
Disulfides	R = any carbon atom	[#6][SX2][SX2][#6]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA795		['[#6][SX2][SX2][#6]']
Thiosulphonates	R = any carbon atom	[#6][SX2][SX4](=O)(=O)[#6]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA796		['[#6][SX2][SX4](=O)(=O)[#6]']
Sulfoxides of disulfides	R = any carbon atom	[#6][SX2][SX3](=O)[#6]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA797		['[#6][SX2][SX3](=O)[#6]']
Sulfenyl halides	R = any carbon atom; X = F, Cl, Br, I	[#6][SX2][F,Cl,Br,I]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA798		['[#6][SX2][F,Cl,Br,I]']
Thiocyanates	R = any carbon atom	[#6][SX2]C#N	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA799		['[#6][SX2]C#N']
Aromatic sulphonic acids	Ar = any aromatic atom	[a][SX4](=O)(=O)[OH]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA800		['[a][SX4](=O)(=O)[OH]']
Isothiazol-3-ones	R = H or any carbon atom	[cH,$(c(c)([sX2])[#6])]1[cH,$(c(c)(c=O)[#6])]c(=O)[nH,$(n(c=O)([sX2])[#6])][sX2]1	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA801		['[cH,$(c(c)([sX2])[#6])]1[cH,$(c(c)(c=O)[#6])]c(=O)[nH,$(n(c=O)([sX2])[#6])][sX2]1']
Isothiazolin-3-ones	R = H or any carbon atom	[CH2,$([CH](C)([SX2])[#6])]1[CH2,$([CH](C)(C=O)[#6])]C(=O)[NH,$(N(C=O)([SX2])[#6])][SX2]1	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA802		['[CH2,$([CH](C)([SX2])[#6])]1[CH2,$([CH](C)(C=O)[#6])]C(=O)[NH,$(N(C=O)([SX2])[#6])][SX2]1']
N-Chloro-sulphonamides	R = any carbon atom	[#6][SX4](=O)(=O)[NH]Cl	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA803		['[#6][SX4](=O)(=O)[NH]Cl']
N-Haloimides	R = H or any carbon atom	[CH,$(C(=O)(N)[#6])](=O)[NX3]([F,Cl,Br,I])[CH,$(C(=O)(N)[#6])]=O	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA804		['[CH,$(C(=O)(N)[#6])](=O)[NX3]([F,Cl,Br,I])[CH,$(C(=O)(N)[#6])]=O']
Polarized alkenes with a halogen leaving group	Chemicals with a reactive sp2 carbon atom	C=[CH][F,Cl,Br,I]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA805		['C=[CH][F,Cl,Br,I]']
Polarized alkenes with an alkyl sulphonate leaving group	R = any carbon atom	C=[CH]OS(=O)(=O)[#6]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA806		['C=[CH]OS(=O)(=O)[#6]']
Polarized alkenes with an alkyl sulfate leaving group	R = any carbon atom	C=[CH]OS(=O)(=O)O[#6]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA807		['C=[CH]OS(=O)(=O)O[#6]']
Polarized alkenes with an alkyl (thio)phosphonate leaving group	R = any carbon atom	C=[CH]OP(=[O,SX])(O[#6])[#6]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA808		['C=[CH]OP(=[O,SX])(O[#6])[#6]']
Polarized alkenes with an alkyl (thio)phosphate leaving group	R = any carbon atom	C=[CH]OP(=[O,SX])(O[#6])O[#6]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA809		['C=[CH]OP(=[O,SX])(O[#6])O[#6]']
Mustards	R = H or alkyl carbon; X = Cl, Br, I	[NX3,SX2][CH2,$([CH]([NX3,SX2])([CX4])[CX4])][CH2,$([CH]([CX4])([Cl,Br,I])[CX4])][Cl,Br,I]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA810		['[NX3,SX2][CH2,$([CH]([NX3,SX2])([CX4])[CX4])][CH2,$([CH]([CX4])([Cl,Br,I])[CX4])][Cl,Br,I]']
1,2-Dihaloalkanes	R = H or alkyl carbon; X = Cl, Br, I	[Cl,Br,I][CH2,$([CH]([Cl,Br,I])([CX4])[CX4])][CH2,$([CH]([Cl,Br,I])([CX4])[CX4])][Cl,Br,I]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA811		['[Cl,Br,I][CH2,$([CH]([Cl,Br,I])([CX4])[CX4])][CH2,$([CH]([Cl,Br,I])([CX4])[CX4])][Cl,Br,I]']
Activated benzenes (1)	Y = F, Cl, Br, -OCF3, -CN	[$(c1([F,Cl,Br,$(OC(F)(F)F),$(C#N)])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1),$(c1([F,Cl,Br,$(OC(F)(F)F),$(C#N)])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cccc1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]))]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA812		['[$(c1([F,Cl,Br,$(OC(F)(F)F),$(C#N)])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1),$(c1([F,Cl,Br,$(OC(F)(F)F),$(C#N)])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cccc1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]))]']
Activated benzenes (2)	Y = -CHO, -C(O)CH3, -CF3; Y1 = -CN, -CHO	[$(c1(F)c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([$([CH]=O),$(C(=O)[CH3]),$(C(F)(F)F)])cc1),$(c1(Cl)c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([CH]=O)cc1),$(c1(F)c([$(C#N),$([CH]=O)])cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1)]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA813		['[$(c1(F)c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([$([CH]=O),$(C(=O)[CH3]),$(C(F)(F)F)])cc1),$(c1(Cl)c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([CH]=O)cc1),$(c1(F)c([$(C#N),$([CH]=O)])cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1)]']
Activated benzenes (3)	Y = F, Cl, Br, -OCF3, -CN; Y1 = -OCF3, Br, -CN	[$(c1([$(OC(F)(F)F),Br,$(C#N)])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([CH]=O)cc1),$(c1([F,Cl,Br,$(OC(F)(F)F),$(C#N)])cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1)]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA814		['[$(c1([$(OC(F)(F)F),Br,$(C#N)])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([CH]=O)cc1),$(c1([F,Cl,Br,$(OC(F)(F)F),$(C#N)])cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1)]']
Activated tetrafluorobenzenes	Y = -NO2,-CHO, -CN	[$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$([CH]=O),$(C#N)])c(F)c(F)c(F)c(F)c1([!F])),$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$([CH]=O),$(C#N)])c(F)c(F)c(F)c([!F])c1F),$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$([CH]=O),$(C#N)])c(F)c(F)c([!F])c(F)c1F)]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA816		['[$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$([CH]=O),$(C#N)])c(F)c(F)c(F)c(F)c1([!F])),$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$([CH]=O),$(C#N)])c(F)c(F)c(F)c([!F])c1F),$(c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$([CH]=O),$(C#N)])c(F)c(F)c([!F])c(F)c1F)]']
Activated pentafluorobenzenes	Y = -NO2,-CHO, -CN, -C(O)CH3	c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$([CH]=O),$(C#N),$(C(=O)[CH3])])c(F)c(F)c(F)c(F)c1(F)	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA817		['c1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$([CH]=O),$(C#N),$(C(=O)[CH3])])c(F)c(F)c(F)c(F)c1(F)']
Activated pyridines	Y = F, Cl, Br, -CN, -OCF3; Y1 = -NO2, -CN, -CHO, -C(O)CH3	[$(c1([F,Cl,Br,$(C#N),$(OC(F)(F)F)])ncc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$(C#N),$([CH]=O),$(C(=O)[CH3])])cc1),$(c1([F,Cl,Br,$(C#N),$(OC(F)(F)F)])ncccc1[$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$(C#N),$([CH]=O),$(C(=O)[CH3])]),$(c1([F,Cl,Br,$(C#N),$(OC(F)(F)F)])ccncc1[$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$(C#N),$([CH]=O),$(C(=O)[CH3])])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA818		['[$(c1([F,Cl,Br,$(C#N),$(OC(F)(F)F)])ncc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$(C#N),$([CH]=O),$(C(=O)[CH3])])cc1),$(c1([F,Cl,Br,$(C#N),$(OC(F)(F)F)])ncccc1[$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$(C#N),$([CH]=O),$(C(=O)[CH3])]),$(c1([F,Cl,Br,$(C#N),$(OC(F)(F)F)])ccncc1[$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$(C#N),$([CH]=O),$(C(=O)[CH3])])]']
Formaldehyde releasers (1)	SMARTS: 	[$(O1COCC(Br)([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])C1),$([OX2H1]CC(Br)([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])C[OX2H1])]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA819		['[$(O1COCC(Br)([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])C1),$([OX2H1]CC(Br)([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])C[OX2H1])]']
Formaldehyde releasers (2)	SMARTS: 	[#7X3]1(C[OH1])C(=[OX1])[#7X3](C[OH1])C([CH3])([CH3])C1(=[OX1])	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA820		['[#7X3]1(C[OH1])C(=[OX1])[#7X3](C[OH1])C([CH3])([CH3])C1(=[OX1])']
Formaldehyde releasers (3)	R = H or any carbon atom	C1(=[OX1])[NX3H1]C(=[OX1])[NX3H1][CX4]1(C[OH1])[NX3H1][CX3](=[OX1])[NX3!H0][#1,#6]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA821		['C1(=[OX1])[NX3H1]C(=[OX1])[NX3H1][CX4]1(C[OH1])[NX3H1][CX3](=[OX1])[NX3!H0][#1,#6]']
Formaldehyde releasers (4)	SMARTS: 	[OH1][CX4][NX3H1][CX4][CX3](=[OX1])[OX2H1]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA822		['[OH1][CX4][NX3H1][CX4][CX3](=[OX1])[OX2H1]']
Formaldehyde releasers (5)	SMARTS: 	c1ccccc1[CX4][OX2][CX4][OH1]	Enoch, SJ, Ellison, CM, Schultz, TW, Cronin, MT, 	A review of the electrophilic reaction chemistry involved in covalent protein binding relevant to toxicity.	TA823		['c1ccccc1[CX4][OX2][CX4][OH1]']
